GEOID,County,Tract,Total,Hispanic,White,Black,AmerInd,Asian,PacIsl,Other,Multi,White_per,Black_per,Hispanic_per,Asian_per
13135050624,Gwinnett County,Census Tract 506.24,4079,742,872,2097,4,158,2,42,162,21.377788673694536,51.40965923020349,18.19073302279971,3.8734984064721747
13135050625,Gwinnett County,Census Tract 506.25,4044,452,1542,1688,11,146,0,30,175,38.13056379821958,41.740850642927796,11.177052423343223,3.6102868447082095
13135050626,Gwinnett County,Census Tract 506.26,5739,692,3383,1293,10,131,2,24,204,58.94755183829935,22.530057501306846,12.057849799616658,2.282627635476564
13151070124,Henry County,Census Tract 701.24,4557,303,549,2949,10,558,3,34,151,12.047399605003292,64.71362738643845,6.649111257406188,12.244897959183673
13151070121,Henry County,Census Tract 701.21,3790,248,828,2514,9,32,0,22,137,21.846965699208443,66.33245382585751,6.54353562005277,0.8443271767810026
13151070122,Henry County,Census Tract 701.22,3125,168,512,2237,1,28,0,48,131,16.384,71.584,5.376,0.8959999999999999
13151070123,Henry County,Census Tract 701.23,2378,179,513,1449,5,113,3,21,95,21.572750210260725,60.93355761143818,7.527333894028596,4.751892346509672
13151070125,Henry County,Census Tract 701.25,2739,243,1282,1018,7,69,0,8,112,46.805403431909454,37.166849215041985,8.87185104052574,2.5191675794085433
13151070126,Henry County,Census Tract 701.26,3429,555,953,1668,8,78,2,18,147,27.79235928842228,48.64391951006124,16.185476815398076,2.2747156605424323
13151070127,Henry County,Census Tract 701.27,3139,267,252,2493,4,19,1,24,79,8.028034405861739,79.4201975151322,8.505893596686844,0.6052883083784645
13151070128,Henry County,Census Tract 701.28,2229,207,318,1630,1,15,5,0,53,14.266487213997308,73.12696276357111,9.286675639300135,0.6729475100942126
13151070204,Henry County,Census Tract 702.04,5675,322,2246,2654,10,178,1,53,211,39.57709251101322,46.76651982378854,5.674008810572687,3.136563876651982
13151070206,Henry County,Census Tract 702.06,4070,238,2214,1352,5,87,1,24,149,54.3980343980344,33.21867321867322,5.847665847665848,2.137592137592138
13151070207,Henry County,Census Tract 702.07,3202,158,1856,991,4,42,2,20,129,57.96377264209869,30.949406620861964,4.934415990006246,1.311680199875078
13151070208,Henry County,Census Tract 702.08,4793,302,3027,974,3,220,0,37,230,63.15460045900271,20.32130189860213,6.300855414145628,4.590027122887545
13151070209,Henry County,Census Tract 702.09,4045,180,2763,814,7,71,4,28,178,68.30655129789864,20.123609394313966,4.449938195302843,1.7552533992583437
13151070210,Henry County,Census Tract 702.10,2546,163,1406,745,3,95,0,25,109,55.223880597014926,29.261586802827967,6.402199528672427,3.731343283582089
13151070211,Henry County,Census Tract 702.11,5032,340,1111,2749,18,510,3,77,224,22.07869634340223,54.630365659777425,6.756756756756757,10.135135135135135
13151070212,Henry County,Census Tract 702.12,3153,397,1504,1004,2,44,0,25,177,47.70060260069775,31.84268950206153,12.591183000317157,1.3954963526799873
13151070213,Henry County,Census Tract 702.13,2856,174,1844,710,3,42,0,6,77,64.56582633053222,24.859943977591037,6.092436974789916,1.4705882352941175
13151070214,Henry County,Census Tract 702.14,4622,210,3152,947,3,58,0,25,227,68.19558632626568,20.488965815664216,4.54348766767633,1.2548680225010818
13151070215,Henry County,Census Tract 702.15,1935,94,1266,488,3,10,0,6,68,65.42635658914729,25.219638242894053,4.857881136950904,0.516795865633075
13151070216,Henry County,Census Tract 702.16,5415,327,1846,2823,10,136,1,40,232,34.09048938134811,52.13296398891967,6.038781163434903,2.5115420129270545
13151070307,Henry County,Census Tract 703.07,5153,322,1831,2656,8,117,0,36,183,35.532699398408695,51.54279060741316,6.248787114302348,2.2705220260042696
13151070310,Henry County,Census Tract 703.10,6725,612,2651,2908,9,156,0,45,344,39.42007434944238,43.24163568773234,9.100371747211895,2.3197026022304836
13151070312,Henry County,Census Tract 703.12,5336,388,1342,3258,6,90,15,50,187,25.149925037481257,61.056971514242875,7.27136431784108,1.686656671664168
13151070313,Henry County,Census Tract 703.13,8097,451,1183,5407,15,671,0,54,316,14.610349512165,66.77781894528837,5.569964184265777,8.28701988390762
13151070314,Henry County,Census Tract 703.14,4122,359,1918,1471,7,168,4,34,161,46.5308102862688,35.686559922367785,8.709364386220281,4.075691411935954
13151070315,Henry County,Census Tract 703.15,5071,334,983,2811,7,742,7,48,139,19.384736738315915,55.43285348057583,6.586472096233484,14.63222244133307
13151070316,Henry County,Census Tract 703.16,2676,201,548,1663,0,143,0,25,96,20.47832585949178,62.14499252615845,7.511210762331838,5.343796711509715
13151070317,Henry County,Census Tract 703.17,5607,480,572,4122,10,131,0,54,238,10.201533797039415,73.51524879614767,8.560727661851256,2.3363652577135725
13151070318,Henry County,Census Tract 703.18,2840,238,577,1861,4,35,1,25,99,20.316901408450704,65.5281690140845,8.380281690140844,1.232394366197183
13151070319,Henry County,Census Tract 703.19,5233,450,537,3738,8,222,12,25,241,10.261800114656983,71.43130135677431,8.599273839098032,4.242308427288362
13151070320,Henry County,Census Tract 703.20,2645,158,764,1502,3,97,5,30,86,28.884688090737242,56.78638941398866,5.973534971644613,3.667296786389414
13151070321,Henry County,Census Tract 703.21,2410,155,1252,785,3,102,2,17,94,51.950207468879675,32.572614107883815,6.431535269709543,4.232365145228216
13151070322,Henry County,Census Tract 703.22,6114,962,863,3875,8,112,4,48,242,14.115145567549886,63.37912986588158,15.734380111220151,1.831861301929997
13151070323,Henry County,Census Tract 703.23,2592,260,338,1849,8,8,0,30,99,13.040123456790123,71.33487654320987,10.030864197530864,0.30864197530864196
13151070324,Henry County,Census Tract 703.24,4448,188,724,3338,10,33,2,37,116,16.276978417266186,75.04496402877699,4.226618705035971,0.7419064748201438
13151070325,Henry County,Census Tract 703.25,2009,105,688,1133,5,6,0,12,60,34.24589347934296,56.396217023394726,5.2264808362369335,0.2986560477849677
13151070405,Henry County,Census Tract 704.05,3405,186,2262,784,10,36,0,5,122,66.431718061674,23.02496328928047,5.462555066079295,1.0572687224669604
13151070406,Henry County,Census Tract 704.06,4332,253,2607,1218,7,27,2,18,200,60.180055401662045,28.116343490304708,5.8402585410895655,0.6232686980609419
13135050630,Gwinnett County,Census Tract 506.30,4748,628,2056,1371,9,441,0,38,205,43.30244313395114,28.875315922493684,13.226621735467564,9.288121314237575
13135050627,Gwinnett County,Census Tract 506.27,5576,1121,1909,1943,10,347,0,47,199,34.236011477761835,34.84576757532281,20.104017216642756,6.22309899569584
13135050628,Gwinnett County,Census Tract 506.28,6223,853,3101,1707,8,247,6,47,254,49.831271091113614,27.430499758958703,13.70721516953238,3.969146713803632
13135050629,Gwinnett County,Census Tract 506.29,2308,327,1348,458,0,88,1,4,82,58.4055459272097,19.844020797227035,14.168110918544194,3.8128249566724435
13135050631,Gwinnett County,Census Tract 506.31,7340,923,4473,895,12,706,0,39,292,60.94005449591281,12.193460490463215,12.574931880108991,9.618528610354224
13135050632,Gwinnett County,Census Tract 506.32,3399,390,1851,473,0,527,4,57,97,54.457193292144744,13.915857605177994,11.47396293027361,15.504560164754338
13135050633,Gwinnett County,Census Tract 506.33,2621,553,687,798,2,472,0,11,98,26.211369706219003,30.44639450591377,21.098817245326213,18.008393742846245
